"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,       12629,      -9.558160318,      -10.72902031,       -11.3318058,      -9.838571451,      -14.92451416
          0,           0,       12630,      -9.558229191,      -10.72906627,      -11.33185474,      -9.838618826,      -14.92458482
          0,           0,       12631,      -9.558298064,      -10.72911288,      -11.33190391,      -9.838667614,      -14.92465548
          0,           0,       12632,      -9.558366936,      -10.72915913,       -11.3319523,      -9.838714978,      -14.92472613
          0,           0,       12633,      -9.558435808,      -10.72920571,      -11.33200084,       -9.83876366,      -14.92479678
          0,           0,       12634,       -9.55850468,      -10.72925189,      -11.33204951,      -9.838810708,      -14.92486743
          0,           0,       12635,      -9.558573552,      -10.72929861,      -11.33209718,       -9.83886049,      -14.92493808
          0,           0,       12636,      -9.558642423,      -10.72934526,      -11.33214646,      -9.838908783,      -14.92500873
          0,           0,       12637,      -9.558711294,       -10.7293915,      -11.33219592,      -9.838956089,      -14.92507938
          0,           0,       12638,      -9.558780165,      -10.72943765,      -11.33224358,      -9.839003919,      -14.92515002
          0,           0,       12639,      -9.558849035,      -10.72948457,      -11.33229131,      -9.839052767,      -14.92522067
          0,           0,       12640,      -9.558917905,       -10.7295306,      -11.33234017,      -9.839101314,      -14.92529131
          0,           0,       12641,      -9.558986774,      -10.72957701,      -11.33238974,      -9.839148422,      -14.92536195
          0,           0,       12642,      -9.559055644,      -10.72962391,       -11.3324379,      -9.839197803,      -14.92543259
          0,           0,       12643,      -9.559124513,      -10.72967023,      -11.33248682,      -9.839245293,      -14.92550323
          0,           0,       12644,      -9.559193382,       -10.7297163,      -11.33253456,      -9.839294309,      -14.92557387
          0,           0,       12645,       -9.55926225,      -10.72976318,      -11.33258429,      -9.839341396,      -14.92564451
          0,           0,       12646,      -9.559331118,      -10.72980934,      -11.33263249,      -9.839389689,      -14.92571514
          0,           0,       12647,      -9.559399986,      -10.72985556,      -11.33268022,       -9.83943853,      -14.92578577
          0,           0,       12648,      -9.559468853,      -10.72990229,      -11.33272904,      -9.839487179,       -14.9258564
          0,           0,       12649,       -9.55953772,       -10.7299485,      -11.33277822,      -9.839534596,      -14.92592703
          0,           0,       12650,      -9.559606587,      -10.72999509,      -11.33282678,      -9.839582951,      -14.92599766
          0,           0,       12651,      -9.559675453,      -10.73004148,      -11.33287493,      -9.839631118,      -14.92606829
          0,           0,       12652,      -9.559744319,      -10.73008795,      -11.33292339,      -9.839679405,      -14.92613891
          0,           0,       12653,      -9.559813185,      -10.73013394,      -11.33297181,      -9.839726868,      -14.92620954
          0,           0,       12654,      -9.559882051,      -10.73018076,      -11.33302024,      -9.839776947,      -14.92628016
          0,           0,       12655,      -9.559950916,      -10.73022695,       -11.3330698,      -9.839823247,      -14.92635079
          0,           0,       12656,      -9.560019781,      -10.73027361,      -11.33311762,      -9.839872244,      -14.92642141
          0,           0,       12657,      -9.560088645,      -10.73031986,      -11.33316649,      -9.839920729,      -14.92649203
          0,           0,       12658,      -9.560157509,      -10.73036595,      -11.33321523,      -9.839967912,      -14.92656265
          0,           0,       12659,      -9.560226373,      -10.73041286,      -11.33326324,      -9.840017236,      -14.92663327
          0,           0,       12660,      -9.560295237,      -10.73045956,       -11.3333122,       -9.84006542,      -14.92670388
          0,           0,       12661,        -9.5603641,      -10.73050531,      -11.33336159,      -9.840113339,       -14.9267745
          0,           0,       12662,      -9.560432963,       -10.7305515,      -11.33340941,      -9.840160818,      -14.92684511
          0,           0,       12663,      -9.560501826,       -10.7305984,      -11.33345758,      -9.840209486,      -14.92691573
          0,           0,       12664,      -9.560570688,      -10.73064469,      -11.33350667,      -9.840258662,      -14.92698634
          0,           0,       12665,       -9.56063955,       -10.7306913,      -11.33355481,      -9.840306565,      -14.92705695
          0,           0,       12666,      -9.560708412,      -10.73073736,      -11.33360381,      -9.840354917,      -14.92712756
          0,           0,       12667,      -9.560777273,      -10.73078412,      -11.33365281,      -9.840402736,      -14.92719817
          0,           0,       12668,      -9.560846134,      -10.73083046,      -11.33370068,       -9.84045088,      -14.92726878
          0,           0,       12669,      -9.560914995,      -10.73087689,      -11.33375018,      -9.840499977,      -14.92733939
          0,           0,       12670,      -9.560983855,      -10.73092318,      -11.33379877,      -9.840547457,         -14.92741
          0,           0,       12671,      -9.561052715,      -10.73096941,      -11.33384729,      -9.840596226,       -14.9274806
          0,           0,       12672,      -9.561121575,      -10.73101598,      -11.33389584,      -9.840644204,       -14.9275512
          0,           0,       12673,      -9.561190434,      -10.73106222,      -11.33394397,      -9.840692111,      -14.92762181
          0,           0,       12674,      -9.561259293,      -10.73110858,       -11.3339923,      -9.840740973,      -14.92769241
          0,           0,       12675,      -9.561328152,      -10.73115545,      -11.33404169,      -9.840789821,      -14.92776301
          0,           0,       12676,      -9.561397011,      -10.73120201,      -11.33409005,      -9.840837664,      -14.92783361
          0,           0,       12677,      -9.561465869,      -10.73124786,      -11.33413982,      -9.840885542,      -14.92790421
          0,           0,       12678,      -9.561534727,      -10.73129421,      -11.33418707,       -9.84093388,      -14.92797481
          0,           0,       12679,      -9.561603584,      -10.73134088,      -11.33423653,      -9.840981988,      -14.92804541
          0,           0,       12680,      -9.561672441,      -10.73138737,      -11.33428458,      -9.841030627,        -14.928116
          0,           0,       12681,      -9.561741298,      -10.73143301,      -11.33433337,       -9.84107759,       -14.9281866
          0,           0,       12682,      -9.561810155,      -10.73147979,      -11.33438151,      -9.841126576,      -14.92825719
          0,           0,       12683,      -9.561879011,      -10.73152635,      -11.33443089,      -9.841175691,      -14.92832779
          0,           0,       12684,      -9.561947867,      -10.73157285,      -11.33447917,      -9.841223832,      -14.92839838
          0,           0,       12685,      -9.562016723,      -10.73161898,      -11.33452841,      -9.841271443,      -14.92846898
          0,           0,       12686,      -9.562085578,      -10.73166553,      -11.33457637,      -9.841319952,      -14.92853957
          0,           0,       12687,      -9.562154433,      -10.73171175,      -11.33462547,      -9.841368191,      -14.92861016
          0,           0,       12688,      -9.562223288,      -10.73175823,      -11.33467337,      -9.841417159,      -14.92868075
          0,           0,       12689,      -9.562292142,      -10.73180491,      -11.33472212,      -9.841465761,      -14.92875134
