"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        1283,      -7.308342599,      -6.463025341,      -6.554366171,      -5.868563209,      -8.997597957,      -3.509260819
          0,           0,        1284,      -7.313106814,      -6.464761508,      -6.561773979,      -5.872827697,      -8.997689808,      -3.513090229
          0,           0,        1285,      -7.319189359,      -6.467196454,      -6.570937305,      -5.878233348,      -8.997799691,       -3.51711662
          0,           0,        1286,      -7.326612369,      -6.470315907,      -6.581905111,      -5.884786963,      -8.997928593,      -3.521324369
          0,           0,        1287,      -7.335392389,      -6.474096617,      -6.594724326,       -5.89248817,      -8.998076903,      -3.525701048
          0,           0,        1288,      -7.345536359,      -6.478504467,      -6.609439587,        -5.9013226,      -8.998244972,      -3.530233932
          0,           0,        1289,      -7.357029994,      -6.483491052,      -6.626089289,      -5.911249876,       -8.99843244,      -3.534898393
          0,           0,        1290,      -7.369854935,      -6.489005219,      -6.644698569,      -5.922229934,      -8.998637444,       -3.53966151
          0,           0,        1291,      -7.383970957,      -6.494978411,       -6.66527094,       -5.93419552,       -8.99885682,      -3.544488793
          0,           0,        1292,      -7.399309197,       -6.50133083,      -6.687772357,      -5.947052257,      -8.999085592,      -3.549334876
          0,           0,        1293,      -7.415763435,      -6.507971804,       -6.71211265,      -5.960671886,      -8.999317404,      -3.554155312
          0,           0,        1294,      -7.433183495,       -6.51479508,      -6.738121554,      -5.974890723,      -8.999545499,      -3.558899063
          0,           0,        1295,      -7.451370395,      -6.521693487,      -6.765494186,      -5.989515428,      -8.999762919,      -3.563512432
          0,           0,        1296,      -7.470026888,       -6.52853606,      -6.793733102,      -6.004273886,      -8.999962529,      -3.567940071
          0,           0,        1297,      -7.488790238,      -6.535186799,      -6.822100349,      -6.018866059,      -9.000137456,      -3.572126847
          0,           0,        1298,      -7.507209357,      -6.541513358,       -6.84953925,       -6.03294913,      -9.000281055,      -3.576014861
          0,           0,        1299,      -7.524722389,      -6.547385735,      -6.874658333,      -6.046117987,      -9.000387348,      -3.579550143
          0,           0,        1300,      -7.540718401,      -6.552682101,      -6.895805491,       -6.05797922,      -9.000451079,      -3.582672676
          0,           0,        1301,      -7.554565448,       -6.55729952,      -6.911308979,      -6.068159842,       -9.00046755,      -3.585291451
          0,           0,        1302,      -7.565675167,      -6.561157255,      -6.919851352,       -6.07633639,      -9.000433278,      -3.587406833
          0,           0,        1303,      -7.573587563,      -6.564204691,      -6.920870779,       -6.08227913,      -9.000346077,      -3.589001083
          0,           0,        1304,      -7.578055068,      -6.566423023,      -6.914763871,       -6.08588672,      -9.000205308,      -3.590045722
          0,           0,        1305,      -7.579093864,       -6.56783349,      -6.902754415,      -6.087209578,      -9.000011948,      -3.590509548
          0,           0,        1306,      -7.576968347,       -6.56848907,      -6.886521045,       -6.08642223,      -8.999769213,       -3.59036742
          0,           0,        1307,      -7.572160539,      -6.568480151,      -6.867791015,      -6.083821361,      -8.999481661,      -3.589606197
          0,           0,        1308,      -7.565260083,      -6.567920056,      -6.848075074,      -6.079759676,      -8.999155011,      -3.588218133
          0,           0,        1309,      -7.556980578,      -6.566946123,      -6.828554827,      -6.074698919,      -8.998796738,      -3.586209083
          0,           0,        1310,      -7.547967508,       -6.56571347,      -6.810090847,      -6.069060192,      -8.998415222,       -3.58359387
          0,           0,        1311,      -7.538768894,      -6.564375205,      -6.793271887,      -6.063204607,      -8.998019914,      -3.580398185
          0,           0,        1312,      -7.529852456,      -6.563087972,      -6.778484185,      -6.057470721,      -8.997620853,      -3.576611128
          0,           0,        1313,      -7.521624445,      -6.562001668,      -6.765977171,      -6.052171841,      -8.997228269,      -3.572131728
          0,           0,        1314,      -7.514387549,      -6.561258156,      -6.755897989,       -6.04755157,      -8.996853263,      -3.567278063
          0,           0,        1315,      -7.508380643,      -6.560988243,       -6.74833206,      -6.043816452,      -8.996506829,      -3.562121798
          0,           0,        1316,      -7.503769796,      -6.561293419,      -6.743322535,      -6.041118807,      -8.996199663,      -3.556692929
          0,           0,        1317,      -7.500677525,      -6.562272096,      -6.740884797,      -6.039582603,      -8.995943383,      -3.550997404
          0,           0,        1318,      -7.499199017,      -6.563994813,       -6.74101725,      -6.039308353,      -8.995746958,      -3.545112325
          0,           0,        1319,      -7.499391554,      -6.566513667,      -6.743697182,      -6.040360791,      -8.995619334,      -3.539115179
          0,           0,        1320,      -7.501293402,      -6.569862698,      -6.748886552,      -6.042787664,      -8.995564315,      -3.533069616
          0,           0,        1321,      -7.504902441,      -6.574045327,      -6.756534677,      -6.046592792,      -8.995583287,      -3.527033899
          0,           0,        1322,      -7.510194137,      -6.579043813,      -6.766565059,      -6.051763965,      -8.995676237,      -3.521065815
          0,           0,        1323,      -7.517121876,      -6.584815483,      -6.778877828,      -6.058265681,      -8.995842583,      -3.515222758
          0,           0,        1324,      -7.525657519,      -6.591301967,       -6.79332942,      -6.066071027,      -8.996080859,      -3.509565031
          0,           0,        1325,      -7.535723723,      -6.598419116,      -6.809726945,      -6.075113635,      -8.996388786,      -3.504151843
          0,           0,        1326,         -7.547183,      -6.606051325,      -6.827805849,       -6.08526698,      -8.996761549,      -3.499041926
          0,           0,        1327,      -7.559905429,       -6.61406262,      -6.847215386,      -6.096418019,      -8.997193351,      -3.494289398
          0,           0,        1328,      -7.573706114,       -6.62229242,      -6.867493145,      -6.108404945,      -8.997677951,      -3.489945406
          0,           0,        1329,      -7.588364913,      -6.630566145,      -6.888055874,      -6.121044841,      -8.998208557,      -3.486058265
          0,           0,        1330,      -7.603585172,      -6.638687231,      -6.908192777,      -6.134082301,      -8.998777877,      -3.482674539
          0,           0,        1331,      -7.619022817,      -6.646454796,      -6.927088514,      -6.147241422,      -8.999405117,      -3.480724835
          0,           0,        1332,      -7.634302811,      -6.653782186,      -6.943904382,       -6.16038422,      -9.000042372,      -3.479173291
          0,           0,        1333,      -7.648884571,      -6.660423978,      -6.957885881,      -6.172970185,      -9.000684515,      -3.478598468
          0,           0,        1334,      -7.662305474,      -6.666224554,      -6.968453906,      -6.184593619,       -9.00132678,       -3.47878674
          0,           0,        1335,      -7.674178035,      -6.671106477,      -6.975342819,      -6.194968206,        -9.0019655,      -3.479623984
          0,           0,        1336,      -7.684182439,      -6.675043888,      -6.978619981,      -6.203855463,      -9.002598125,      -3.481046917
          0,           0,        1337,      -7.692085333,      -6.678049986,      -6.978660836,      -6.211068619,      -9.003223113,      -3.482952771
          0,           0,        1338,       -7.69777833,      -6.680191508,      -6.976024454,      -6.216507372,      -9.003839603,      -3.485303178
          0,           0,        1339,      -7.701288157,      -6.681572562,      -6.971380624,      -6.220178849,      -9.004447468,      -3.488060653
          0,           0,        1340,      -7.702734792,      -6.682319114,      -6.965397129,      -6.222149336,      -9.005047134,      -3.491179287
