"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       
        908,           0,          42,      -8.004072978,      -6.958785223,      -7.374500691,      -8.702449195,      -3.850491409,     0.02207424309,        1.25685182
        909,           0,          45,      -8.006848133,      -6.983563656,      -7.378333892,      -8.724507803,      -3.855498412,     0.02217810173,       1.256912877
        910,           0,          48,      -8.004915295,      -7.007111797,      -7.379010339,      -8.747022242,      -3.802880388,     0.02227279656,       1.256934315
        911,           0,          47,      -8.000921879,      -7.000503518,      -7.372555336,      -8.741273087,      -3.766330297,      0.0223283481,        1.25696483
        912,           0,          42,      -8.003278017,      -6.965116993,      -7.360126885,      -8.708624574,      -3.766997915,     0.02233897577,       1.257051105
        913,           0,          37,      -8.001476069,      -6.928644095,      -7.330135878,       -8.67758437,      -3.766799826,     0.02228609764,       1.257126555
        914,           0,          40,      -8.003470049,      -6.953559769,      -7.371761717,      -8.703492979,      -3.834111256,     0.02217857379,       1.257186972
        915,           0,          45,      -8.003236771,      -6.987402651,      -7.377319107,      -8.737842741,      -3.920433039,     0.02207742048,       1.257277137
        916,           0,          47,      -8.009970624,       -6.99915944,      -7.376310131,      -8.751433089,      -3.832541808,     0.02203282023,       1.257389228
        917,           0,          43,      -8.002657987,      -6.968086015,      -7.359652156,      -8.723582601,      -3.794045742,     0.02205171032,        1.25740566
        918,           0,          41,      -8.002495963,      -6.960021027,      -7.369789267,      -8.715142761,      -3.757429937,     0.02207884042,       1.257397994
        919,           0,          45,       -8.00687336,      -6.998488551,      -7.385032872,      -8.747977929,      -3.835112659,     0.02214283551,        1.25739789
        920,           0,          50,      -8.002050243,      -7.039957228,      -7.395167641,       -8.78357954,      -3.811893592,     0.02226427154,       1.257520954
        921,           0,          54,      -8.000628453,      -7.072524493,      -7.430284544,      -8.813860343,      -3.771755339,     0.02234470183,       1.257565332
        922,           0,          47,      -8.006566537,      -7.018288278,      -7.368984568,      -8.761825151,      -3.747142554,     0.02235943224,       1.257509078
        923,           0,          39,      -8.007064889,      -6.960539503,      -7.332413089,       -8.70981463,      -3.755459699,     0.02232123108,       1.257478685
        924,           0,          40,      -8.003134967,      -6.972296097,      -7.361135608,      -8.723568206,      -3.763184358,     0.02222937963,        1.25757951
        925,           0,          47,      -8.005012881,      -7.022188963,       -7.39233068,      -8.771973786,      -3.913789475,     0.02213499154,       1.257800844
        926,           0,          48,      -8.000317906,      -7.025193945,      -7.381394619,      -8.773932311,      -3.784048099,     0.02209452426,       1.258000564
        927,           0,          45,      -8.007969176,       -7.00150344,      -7.363365871,      -8.752546111,      -3.746205183,     0.02209098976,       1.257998334
        928,           0,          42,      -8.001548882,      -6.985281345,      -7.362873239,      -8.734210709,      -3.750027109,     0.02211135616,        1.25797267
        929,           0,          45,       -8.00508949,      -7.018293163,      -7.381100928,      -8.758676322,      -3.814335551,     0.02215608665,       1.257997557
        930,           0,          50,      -8.002337797,      -7.060654226,      -7.394873715,      -8.791954595,      -3.813063006,     0.02224943371,       1.258080228
        931,           0,          53,      -8.000722231,      -7.083279941,      -7.418783678,      -8.810613718,      -3.767432649,     0.02230266044,       1.257978485
        932,           0,          47,      -8.004381448,      -7.034544039,      -7.367081463,      -8.764019585,      -3.750240218,     0.02232140021,       1.257822922
        933,           0,          39,      -8.000027782,      -6.973761528,      -7.330725715,      -8.709091159,      -3.762032613,     0.02232794045,       1.257866882
        934,           0,          39,      -8.000696116,      -6.976223156,      -7.351106298,      -8.712519355,      -3.772392068,     0.02230186593,       1.258109973
        935,           0,          45,      -8.008694937,      -7.017636913,      -7.387783497,      -8.750756594,      -3.904948052,     0.02226638003,       1.258473874
        936,           0,          46,       -8.00862526,      -7.017227553,      -7.372871408,      -8.750638006,      -3.835290006,     0.02222367094,       1.258715623
        937,           0,          43,      -8.002711577,       -6.98941552,      -7.355863259,      -8.727022324,      -3.783928427,     0.02216313104,       1.258650372
        938,           0,          41,       -8.00154643,       -6.97583795,      -7.360796465,      -8.714203929,      -3.761819992,     0.02210594139,       1.258524592
        939,           0,          43,      -8.007048585,      -6.996452185,      -7.376937057,      -8.728438804,      -3.824023048,     0.02208608528,       1.258448881
        940,           0,          45,      -8.005617613,      -7.013951471,      -7.374123747,      -8.738364998,      -3.854588943,     0.02216097102,       1.258505509
        941,           0,          47,      -8.004154407,      -7.030328525,      -7.372492695,      -8.748558661,      -3.799479544,     0.02227539262,       1.258576078
        942,           0,          50,      -8.002013508,      -7.055165256,      -7.391519985,      -8.768173119,      -3.779829057,     0.02236261095,       1.258533755
        943,           0,          47,      -8.000070176,      -7.031493572,      -7.367724228,      -8.744259149,      -3.756043084,      0.0224355233,       1.258618683
        944,           0,          41,      -8.003004547,      -6.985985963,      -7.349115386,      -8.702941227,      -3.783091641,     0.02246783206,       1.258827544
        945,           0,          38,      -8.000617045,        -6.9620811,      -7.338998269,      -8.684275976,      -3.764251592,     0.02242263298,       1.259012553
        946,           0,          43,      -8.008621875,      -6.998943023,      -7.386863561,      -8.719040266,       -3.86385562,     0.02229788603,       1.259084296
        947,           0,          47,      -8.008157354,      -7.023464515,      -7.379655574,      -8.742533376,      -3.877795766,     0.02215979972,       1.259064528
        948,           0,          47,      -8.006803597,      -7.018473996,      -7.367779387,      -8.740339837,      -3.781731522,     0.02209551008,       1.259060042
        949,           0,          44,      -8.008471294,      -6.997106181,       -7.35919788,      -8.720409763,       -3.76493216,     0.02211464762,       1.259091376
        950,           0,          43,      -8.002391567,      -6.997094991,       -7.36952518,      -8.716874607,       -3.76779854,     0.02217332319,        1.25914646
        951,           0,          47,      -8.003467339,      -7.035272747,      -7.378889206,       -8.74775855,      -3.809360444,     0.02227895512,        1.25918828
        952,           0,          57,      -8.001925227,      -7.117084318,      -7.458663205,       -8.82330234,      -3.797527508,     0.02241307224,       1.259212924
        953,           0,          59,      -8.003119123,      -7.129730138,      -7.471702389,      -8.838808572,      -3.773505428,     0.02249216787,       1.259236046
        954,           0,          45,      -8.000705746,      -7.019900088,      -7.356304595,      -8.735890277,      -3.746800633,     0.02248754848,       1.259244589
